,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_positive,param_n_jobs,param_fit_intercept,param_copy_X,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.0004551410675048828,8.547597012961312e-05,0.00019440650939941406,5.6432141580050734e-05,True,-1,False,True,"{'positive': True, 'n_jobs': -1, 'fit_intercept': False, 'copy_X': True}",-0.5142767466018098,-0.5685213379570419,-0.4873756334733473,-0.5833846948655315,-0.3896303186736873,-0.6578975753346767,-0.456533849225308,-0.4164486869842056,-0.5954566745867472,-0.48425745016695,-0.5153782967869305,0.08061606832212966,3
1,0.00043621063232421873,2.858184359961706e-05,0.0001655101776123047,1.124001374657867e-05,False,-1,False,True,"{'positive': False, 'n_jobs': -1, 'fit_intercept': False, 'copy_X': True}",-0.516693832098026,-0.5753804910836909,-0.48737563347334717,-0.5783360520821283,-0.39712724445996045,-0.6520303967210282,-0.46252585832833487,-0.4116485594654777,-0.5961693451789833,-0.48908937166522604,-0.5166376784556205,0.07858919084018096,4
2,0.00044770240783691405,3.0488656167401657e-05,0.00016863346099853515,1.0111899439818913e-05,True,-1,True,True,"{'positive': True, 'n_jobs': -1, 'fit_intercept': True, 'copy_X': True}",-0.4815184561291614,-0.5496106945930105,-0.5061525184069402,-0.5841183755507304,-0.30741474699138793,-0.626931644644946,-0.49930710230556974,-0.4530519068133337,-0.44930079797054245,-0.42651858525364106,-0.48839248286592624,0.0848200752056994,1
3,0.0005800962448120117,0.00015628876884121178,0.00019643306732177734,6.944502963310205e-05,False,-1,True,True,"{'positive': False, 'n_jobs': -1, 'fit_intercept': True, 'copy_X': True}",-0.5064535768298299,-0.5743154556138167,-0.48538528371964146,-0.6060022691036129,-0.3244834310118747,-0.6372863609774144,-0.5029675619819536,-0.44249813226135376,-0.46096737078594907,-0.4310194735650126,-0.49713789158504584,0.08728306320599184,2
