,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_positive,param_n_jobs,param_fit_intercept,param_copy_X,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,mean_test_score,std_test_score,rank_test_score
0,0.00047070980072021483,8.109527156447847e-05,0.00024003982543945311,6.72475483356359e-05,True,-1,False,True,"{'positive': True, 'n_jobs': -1, 'fit_intercept': False, 'copy_X': True}",-0.06638443931733745,-0.04780273709151347,-0.04949031483131568,-0.06061578154987854,-0.029908808853410653,-0.050223961133907466,-0.04334240052681017,-0.04916883982667147,-0.04523272581921338,-0.04540251283283538,-0.04875725217828936,0.009291784333803984,3
1,0.0005129575729370117,0.00011340102208183791,0.0002482175827026367,6.227084802926745e-05,False,-1,False,True,"{'positive': False, 'n_jobs': -1, 'fit_intercept': False, 'copy_X': True}",-0.06688982725403918,-0.04791913139526173,-0.04949031483131567,-0.061966477762776535,-0.029913259803951698,-0.05055967374068781,-0.04332475098510284,-0.049296953832806904,-0.045362527077082423,-0.04549120572006551,-0.04902141224030902,0.00956114678529053,4
2,0.0005435943603515625,8.740764586353851e-05,0.0002567768096923828,4.8463876546981287e-05,True,-1,True,True,"{'positive': True, 'n_jobs': -1, 'fit_intercept': True, 'copy_X': True}",-0.058604158584350544,-0.05310519796066276,-0.04608319185074192,-0.05548644403746016,-0.024579965858468954,-0.041717838255128654,-0.04214293629755098,-0.046753952850135165,-0.04519694665955735,-0.03992394110378354,-0.045359457345784004,0.009085201085486857,1
3,0.0006231307983398437,9.440058317652028e-05,0.00023632049560546876,4.634342047239451e-05,False,-1,True,True,"{'positive': False, 'n_jobs': -1, 'fit_intercept': True, 'copy_X': True}",-0.05994051815132496,-0.05340661622672451,-0.04549806115834252,-0.05785205413299278,-0.02503378116407128,-0.0414327550605005,-0.042024592710057845,-0.04630769161082183,-0.045006432712840015,-0.03969964328581958,-0.04562021462134958,0.009515771315205894,2
